icd,cc,version,year
I83221,107,10,2017
I83222,107,10,2017
I83223,107,10,2017
I83224,107,10,2017
I83225,107,10,2017
I83228,107,10,2017
I83229,107,10,2017
I8500,27,10,2017
I8501,27,10,2017
I8510,27,10,2017
I8511,27,10,2017
I87011,107,10,2017
I87012,107,10,2017
I87013,107,10,2017
I87019,107,10,2017
I87031,107,10,2017
I87032,107,10,2017
I87033,107,10,2017
I87039,107,10,2017
I87311,107,10,2017
I87312,107,10,2017
I87313,107,10,2017
I87319,107,10,2017
I87331,107,10,2017
I87332,107,10,2017
I87333,107,10,2017
I87339,107,10,2017
I96,106,10,2017
I97810,100,10,2017
I97811,100,10,2017
I97820,100,10,2017
I97821,100,10,2017
J13,115,10,2017
J14,115,10,2017
J150,114,10,2017
J151,114,10,2017
J1520,114,10,2017
J15211,114,10,2017
J15212,114,10,2017
J1529,114,10,2017
J153,115,10,2017
J154,115,10,2017
J155,114,10,2017
J156,114,10,2017
J158,114,10,2017
J181,115,10,2017
J410,111,10,2017
J411,111,10,2017
J418,111,10,2017
J42,111,10,2017
J430,111,10,2017
J431,111,10,2017
J432,111,10,2017
J438,111,10,2017
J439,111,10,2017
J440,111,10,2017
J441,111,10,2017
J449,111,10,2017
J470,112,10,2017
J471,112,10,2017
J479,112,10,2017
J60,112,10,2017
J61,112,10,2017
J620,112,10,2017
J628,112,10,2017
J630,112,10,2017
J631,112,10,2017
J632,112,10,2017
J633,112,10,2017
J634,112,10,2017
J635,112,10,2017
J636,112,10,2017
J64,112,10,2017
J65,112,10,2017
J660,112,10,2017
J661,112,10,2017
J662,112,10,2017
J668,112,10,2017
J670,112,10,2017
J671,112,10,2017
J672,112,10,2017
J673,112,10,2017
J674,112,10,2017
J675,112,10,2017
J676,112,10,2017
J677,112,10,2017
J678,112,10,2017
J679,112,10,2017
J680,112,10,2017
J681,112,10,2017
J682,112,10,2017
J683,112,10,2017
J684,112,10,2017
J688,112,10,2017
J689,112,10,2017
J690,114,10,2017
J691,114,10,2017
J698,114,10,2017
J700,112,10,2017
J701,112,10,2017
J702,112,10,2017
J703,112,10,2017
J704,112,10,2017
J705,112,10,2017
J708,112,10,2017
J709,112,10,2017
J80,84,10,2017
J810,84,10,2017
J82,112,10,2017
J8401,112,10,2017
J8402,112,10,2017
J8403,112,10,2017
J8409,112,10,2017
J8410,112,10,2017
J84111,112,10,2017
J84112,112,10,2017
J84113,112,10,2017
J84114,112,10,2017
J84115,112,10,2017
J84116,112,10,2017
J84117,112,10,2017
J8417,112,10,2017
J842,112,10,2017
J8481,112,10,2017
J8482,112,10,2017
J8483,112,10,2017
J84841,112,10,2017
J84842,112,10,2017
J84843,112,10,2017
J84848,112,10,2017
J8489,112,10,2017
J849,112,10,2017
J850,115,10,2017
J851,115,10,2017
J852,115,10,2017
J853,115,10,2017
J860,115,10,2017
J869,115,10,2017
J9500,82,10,2017
J9501,82,10,2017
J9502,82,10,2017
J9503,82,10,2017
J9504,82,10,2017
J9509,82,10,2017
J951,84,10,2017
J952,84,10,2017
J953,84,10,2017
J95821,84,10,2017
J95822,84,10,2017
J95850,82,10,2017
J95851,114,10,2017
J95859,82,10,2017
J9600,84,10,2017
J9601,84,10,2017
J9602,84,10,2017
J9610,84,10,2017
J9611,84,10,2017
J9612,84,10,2017
J9620,84,10,2017
J9621,84,10,2017
J9622,84,10,2017
J9690,84,10,2017
J9691,84,10,2017
J9692,84,10,2017
J982,111,10,2017
J983,111,10,2017
J99,112,10,2017
K251,33,10,2017
K252,33,10,2017
K255,33,10,2017
K256,33,10,2017
K261,33,10,2017
K262,33,10,2017
K265,33,10,2017
K266,33,10,2017
K271,33,10,2017
K272,33,10,2017
K275,33,10,2017
K276,33,10,2017
K281,33,10,2017
K282,33,10,2017
K285,33,10,2017
K286,33,10,2017
K5000,35,10,2017
K50011,35,10,2017
K50012,33,10,2017
K50012,35,10,2017
K50013,35,10,2017
K50014,35,10,2017
K50018,35,10,2017
K50019,35,10,2017
K5010,35,10,2017
K50111,35,10,2017
K50112,33,10,2017
K50112,35,10,2017
K50113,35,10,2017
K50114,35,10,2017
K50118,35,10,2017
K50119,35,10,2017
K5080,35,10,2017
K50811,35,10,2017
K50812,33,10,2017
K50812,35,10,2017
K50813,35,10,2017
K50814,35,10,2017
K50818,35,10,2017
K50819,35,10,2017
K5090,35,10,2017
K50911,35,10,2017
K50912,33,10,2017
K50912,35,10,2017
K50913,35,10,2017
K50914,35,10,2017
K50918,35,10,2017
K50919,35,10,2017
K5100,35,10,2017
K51011,35,10,2017
K51012,33,10,2017
K51012,35,10,2017
K51013,35,10,2017
K51014,35,10,2017
K51018,35,10,2017
K51019,35,10,2017
K5120,35,10,2017
K51211,35,10,2017
K51212,33,10,2017
K51212,35,10,2017
K51213,35,10,2017
K51214,35,10,2017
K51218,35,10,2017
K51219,35,10,2017
K5130,35,10,2017
K51311,35,10,2017
K51312,33,10,2017
K51312,35,10,2017
K51313,35,10,2017
K51314,35,10,2017
K51318,35,10,2017
K51319,35,10,2017
K5140,35,10,2017
K51411,35,10,2017
K51412,33,10,2017
K51412,35,10,2017
K51413,35,10,2017
K51414,35,10,2017
K51418,35,10,2017
K51419,35,10,2017
K5150,35,10,2017
K51511,35,10,2017
K51512,33,10,2017
K51512,35,10,2017
K51513,35,10,2017
K51514,35,10,2017
K51518,35,10,2017
K51519,35,10,2017
K5180,35,10,2017
K51811,35,10,2017
K51812,33,10,2017
K51812,35,10,2017
K51813,35,10,2017
K51814,35,10,2017
K51818,35,10,2017
K51819,35,10,2017
K5190,35,10,2017
K51911,35,10,2017
K51912,33,10,2017
K51912,35,10,2017
K51913,35,10,2017
K51914,35,10,2017
K51918,35,10,2017
K51919,35,10,2017
K550,107,10,2017
K55011,107,10,2017
K55012,107,10,2017
K55019,107,10,2017
K55021,107,10,2017
K55022,107,10,2017
K55029,107,10,2017
K55031,107,10,2017
K55032,107,10,2017
K55039,107,10,2017
K55041,107,10,2017
K55042,107,10,2017
K55049,107,10,2017
K55051,107,10,2017
K55052,107,10,2017
K55059,107,10,2017
K55061,107,10,2017
K55062,107,10,2017
K55069,107,10,2017
K551,108,10,2017
K5530,107,10,2017
K5531,107,10,2017
K5532,107,10,2017
K5533,107,10,2017
K558,108,10,2017
K559,108,10,2017
K560,33,10,2017
K561,33,10,2017
K562,33,10,2017
K563,33,10,2017
K5641,33,10,2017
K5649,33,10,2017
K565,33,10,2017
K5660,33,10,2017
K5669,33,10,2017
K567,33,10,2017
K5931,33,10,2017
K631,33,10,2017
K650,33,10,2017
K651,33,10,2017
K652,33,10,2017
K653,33,10,2017
K654,33,10,2017
K658,33,10,2017
K659,33,10,2017
K67,33,10,2017
K6812,33,10,2017
K6819,33,10,2017
K7030,28,10,2017
K7031,28,10,2017
K7040,28,10,2017
K7041,27,10,2017
K7041,28,10,2017
K709,28,10,2017
K7111,27,10,2017
K7201,27,10,2017
K7210,27,10,2017
K7211,27,10,2017
K7290,27,10,2017
K7291,27,10,2017
K730,29,10,2017
K731,29,10,2017
K732,29,10,2017
K738,29,10,2017
K739,29,10,2017
K743,28,10,2017
K744,28,10,2017
K745,28,10,2017
K7460,28,10,2017
K7469,28,10,2017
K754,29,10,2017
K766,27,10,2017
K767,27,10,2017
K7681,27,10,2017
K860,34,10,2017
K861,34,10,2017
K91850,188,10,2017
K91858,188,10,2017
K9400,188,10,2017
K9401,188,10,2017
K9402,188,10,2017
K9403,188,10,2017
K9409,188,10,2017
K9410,188,10,2017
K9411,188,10,2017
K9412,188,10,2017
K9413,188,10,2017
K9419,188,10,2017
K9420,188,10,2017
K9421,188,10,2017
K9422,188,10,2017
K9423,188,10,2017
K9429,188,10,2017
K9430,188,10,2017
K9431,188,10,2017
K9432,188,10,2017
K9433,188,10,2017
K9439,188,10,2017
L1230,162,10,2017
L1231,162,10,2017
L1235,162,10,2017
L4050,40,10,2017
L4051,40,10,2017
L4052,40,10,2017
L4053,40,10,2017
L4054,40,10,2017
L4059,40,10,2017
L511,162,10,2017
L512,162,10,2017
L513,162,10,2017
L89000,158,10,2017
L89003,158,10,2017
L89004,157,10,2017
L89010,158,10,2017
L89013,158,10,2017
L89014,157,10,2017
L89020,158,10,2017
L89023,158,10,2017
L89024,157,10,2017
L89100,158,10,2017
L89103,158,10,2017
L89104,157,10,2017
L89110,158,10,2017
L89113,158,10,2017
L89114,157,10,2017
L89120,158,10,2017
L89123,158,10,2017
L89124,157,10,2017
L89130,158,10,2017
L89133,158,10,2017
L89134,157,10,2017
L89140,158,10,2017
L89143,158,10,2017
L89144,157,10,2017
L89150,158,10,2017
L89153,158,10,2017
L89154,157,10,2017
L89200,158,10,2017
L89203,158,10,2017
L89204,157,10,2017
L89210,158,10,2017
L89213,158,10,2017
L89214,157,10,2017
L89220,158,10,2017
L89223,158,10,2017
L89224,157,10,2017
L89300,158,10,2017
L89303,158,10,2017
L89304,157,10,2017
L89310,158,10,2017
L89313,158,10,2017
L89314,157,10,2017
L89320,158,10,2017
L89323,158,10,2017
L89324,157,10,2017
L8943,158,10,2017
L8944,157,10,2017
L8945,158,10,2017
L89500,158,10,2017
L89503,158,10,2017
L89504,157,10,2017
L89510,158,10,2017
L89513,158,10,2017
L89514,157,10,2017
L89520,158,10,2017
L89523,158,10,2017
L89524,157,10,2017
L89600,158,10,2017
L89603,158,10,2017
L89604,157,10,2017
L89610,158,10,2017
L89613,158,10,2017
L89614,157,10,2017
L89620,158,10,2017
L89623,158,10,2017
L89624,157,10,2017
L89810,158,10,2017
L89813,158,10,2017
L89814,157,10,2017
L89890,158,10,2017
L89893,158,10,2017
L89894,157,10,2017
L8993,158,10,2017
L8994,157,10,2017
L8995,158,10,2017
L97101,161,10,2017
L97102,161,10,2017
L97103,161,10,2017
L97104,161,10,2017
L97109,161,10,2017
L97111,161,10,2017
L97112,161,10,2017
L97113,161,10,2017
L97114,161,10,2017
L97119,161,10,2017
L97121,161,10,2017
L97122,161,10,2017
L97123,161,10,2017
L97124,161,10,2017
L97129,161,10,2017
L97201,161,10,2017
L97202,161,10,2017
L97203,161,10,2017
L97204,161,10,2017
L97209,161,10,2017
L97211,161,10,2017
L97212,161,10,2017
L97213,161,10,2017
L97214,161,10,2017
L97219,161,10,2017
L97221,161,10,2017
L97222,161,10,2017
L97223,161,10,2017
L97224,161,10,2017
L97229,161,10,2017
L97301,161,10,2017
L97302,161,10,2017
L97303,161,10,2017
L97304,161,10,2017
L97309,161,10,2017
L97311,161,10,2017
L97312,161,10,2017
L97313,161,10,2017
L97314,161,10,2017
L97319,161,10,2017
L97321,161,10,2017
L97322,161,10,2017
L97323,161,10,2017
L97324,161,10,2017
L97329,161,10,2017
L97401,161,10,2017
L97402,161,10,2017
L97403,161,10,2017
L97404,161,10,2017
L97409,161,10,2017
L97411,161,10,2017
L97412,161,10,2017
L97413,161,10,2017
L97414,161,10,2017
L97419,161,10,2017
L97421,161,10,2017
L97422,161,10,2017
L97423,161,10,2017
L97424,161,10,2017
L97429,161,10,2017
L97501,161,10,2017
L97502,161,10,2017
L97503,161,10,2017
L97504,161,10,2017
L97509,161,10,2017
L97511,161,10,2017
L97512,161,10,2017
L97513,161,10,2017
L97514,161,10,2017
L97519,161,10,2017
L97521,161,10,2017
L97522,161,10,2017
L97523,161,10,2017
L97524,161,10,2017
L97529,161,10,2017
L97801,161,10,2017
L97802,161,10,2017
L97803,161,10,2017
L97804,161,10,2017
L97809,161,10,2017
L97811,161,10,2017
L97812,161,10,2017
L97813,161,10,2017
L97814,161,10,2017
L97819,161,10,2017
L97821,161,10,2017
L97822,161,10,2017
L97823,161,10,2017
L97824,161,10,2017
L97829,161,10,2017
L97901,161,10,2017
L97902,161,10,2017
L97903,161,10,2017
L97904,161,10,2017
L97909,161,10,2017
L97911,161,10,2017
L97912,161,10,2017
L97913,161,10,2017
L97914,161,10,2017
L97919,161,10,2017
L97921,161,10,2017
L97922,161,10,2017
L97923,161,10,2017
L97924,161,10,2017
L97929,161,10,2017
L98411,161,10,2017
L98412,161,10,2017
L98413,161,10,2017
L98414,161,10,2017
L98419,161,10,2017
L98421,161,10,2017
L98422,161,10,2017
L98423,161,10,2017
L98424,161,10,2017
L98429,161,10,2017
L98491,161,10,2017
L98492,161,10,2017
L98493,161,10,2017
L98494,161,10,2017
L98499,161,10,2017
M0000,39,10,2017
M00011,39,10,2017
M00012,39,10,2017
M00019,39,10,2017
M00021,39,10,2017
M00022,39,10,2017
M00029,39,10,2017
M00031,39,10,2017
M00032,39,10,2017
M00039,39,10,2017
M00041,39,10,2017
M00042,39,10,2017
M00049,39,10,2017
M00051,39,10,2017
M00052,39,10,2017
M00059,39,10,2017
M00061,39,10,2017
M00062,39,10,2017
M00069,39,10,2017
M00071,39,10,2017
M00072,39,10,2017
M00079,39,10,2017
M0008,39,10,2017
M0009,39,10,2017
M0010,39,10,2017
M00111,39,10,2017
M00112,39,10,2017
M00119,39,10,2017
M00121,39,10,2017
M00122,39,10,2017
M00129,39,10,2017
M00131,39,10,2017
M00132,39,10,2017
M00139,39,10,2017
M00141,39,10,2017
M00142,39,10,2017
M00149,39,10,2017
M00151,39,10,2017
M00152,39,10,2017
M00159,39,10,2017
M00161,39,10,2017
M00162,39,10,2017
M00169,39,10,2017
M00171,39,10,2017
M00172,39,10,2017
M00179,39,10,2017
M0018,39,10,2017
M0019,39,10,2017
M0020,39,10,2017
M00211,39,10,2017
M00212,39,10,2017
M00219,39,10,2017
M00221,39,10,2017
M00222,39,10,2017
M00229,39,10,2017
M00231,39,10,2017
M00232,39,10,2017
M00239,39,10,2017
M00241,39,10,2017
M00242,39,10,2017
M00249,39,10,2017
M00251,39,10,2017
M00252,39,10,2017
M00259,39,10,2017
M00261,39,10,2017
M00262,39,10,2017
M00269,39,10,2017
M00271,39,10,2017
M00272,39,10,2017
M00279,39,10,2017
M0028,39,10,2017
M0029,39,10,2017
M0080,39,10,2017
M00811,39,10,2017
M00812,39,10,2017
M00819,39,10,2017
M00821,39,10,2017
M00822,39,10,2017
M00829,39,10,2017
M00831,39,10,2017
M00832,39,10,2017
M00839,39,10,2017
M00841,39,10,2017
M00842,39,10,2017
M00849,39,10,2017
M00851,39,10,2017
M00852,39,10,2017
M00859,39,10,2017
M00861,39,10,2017
M00862,39,10,2017
M00869,39,10,2017
M00871,39,10,2017
M00872,39,10,2017
M00879,39,10,2017
M0088,39,10,2017
M0089,39,10,2017
M009,39,10,2017
M01X0,39,10,2017
M01X11,39,10,2017
M01X12,39,10,2017
M01X19,39,10,2017
M01X21,39,10,2017
M01X22,39,10,2017
M01X29,39,10,2017
M01X31,39,10,2017
M01X32,39,10,2017
M01X39,39,10,2017
M01X41,39,10,2017
M01X42,39,10,2017
M01X49,39,10,2017
M01X51,39,10,2017
M01X52,39,10,2017
M01X59,39,10,2017
M01X61,39,10,2017
M01X62,39,10,2017
M01X69,39,10,2017
M01X71,39,10,2017
M01X72,39,10,2017
M01X79,39,10,2017
M01X8,39,10,2017
M01X9,39,10,2017
M0210,39,10,2017
M02111,39,10,2017
M02112,39,10,2017
M02119,39,10,2017
M02121,39,10,2017
M02122,39,10,2017
M02129,39,10,2017
M02131,39,10,2017
M02132,39,10,2017
M02139,39,10,2017
M02141,39,10,2017
M02142,39,10,2017
M02149,39,10,2017
M02151,39,10,2017
M02152,39,10,2017
M02159,39,10,2017
M02161,39,10,2017
M02162,39,10,2017
M02169,39,10,2017
M02171,39,10,2017
M02172,39,10,2017
M02179,39,10,2017
M0218,39,10,2017
M0219,39,10,2017
M0230,40,10,2017
M02311,40,10,2017
M02312,40,10,2017
M02319,40,10,2017
M02321,40,10,2017
M02322,40,10,2017
M02329,40,10,2017
M02331,40,10,2017
M02332,40,10,2017
M02339,40,10,2017
M02341,40,10,2017
M02342,40,10,2017
M02349,40,10,2017
M02351,40,10,2017
M02352,40,10,2017
M02359,40,10,2017
M02361,40,10,2017
M02362,40,10,2017
M02369,40,10,2017
M02371,40,10,2017
M02372,40,10,2017
M02379,40,10,2017
M0238,40,10,2017
M0239,40,10,2017
M0280,39,10,2017
M02811,39,10,2017
M02812,39,10,2017
M02819,39,10,2017
M02821,39,10,2017
M02822,39,10,2017
M02829,39,10,2017
M02831,39,10,2017
M02832,39,10,2017
M02839,39,10,2017
M02841,39,10,2017
M02842,39,10,2017
M02849,39,10,2017
M02851,39,10,2017
M02852,39,10,2017
M02859,39,10,2017
M02861,39,10,2017
M02862,39,10,2017
M02869,39,10,2017
M02871,39,10,2017
M02872,39,10,2017
M02879,39,10,2017
M0288,39,10,2017
M0289,39,10,2017
M029,39,10,2017
M041,40,10,2017
M042,40,10,2017
M048,40,10,2017
M049,40,10,2017
M0500,40,10,2017
M05011,40,10,2017
M05012,40,10,2017
M05019,40,10,2017
M05021,40,10,2017
M05022,40,10,2017
M05029,40,10,2017
M05031,40,10,2017
M05032,40,10,2017
M05039,40,10,2017
M05041,40,10,2017
M05042,40,10,2017
M05049,40,10,2017
M05051,40,10,2017
M05052,40,10,2017
M05059,40,10,2017
M05061,40,10,2017
M05062,40,10,2017
M05069,40,10,2017
M05071,40,10,2017
M05072,40,10,2017
M05079,40,10,2017
M0509,40,10,2017
M0510,40,10,2017
M05111,40,10,2017
M05112,40,10,2017
M05119,40,10,2017
M05121,40,10,2017
M05122,40,10,2017
M05129,40,10,2017
M05131,40,10,2017
M05132,40,10,2017
M05139,40,10,2017
M05141,40,10,2017
M05142,40,10,2017
M05149,40,10,2017
M05151,40,10,2017
M05152,40,10,2017
M05159,40,10,2017
M05161,40,10,2017
M05162,40,10,2017
M05169,40,10,2017
M05171,40,10,2017
M05172,40,10,2017
M05179,40,10,2017
M0519,40,10,2017
M0520,40,10,2017
M05211,40,10,2017
M05212,40,10,2017
M05219,40,10,2017
M05221,40,10,2017
M05222,40,10,2017
M05229,40,10,2017
M05231,40,10,2017
M05232,40,10,2017
M05239,40,10,2017
M05241,40,10,2017
M05242,40,10,2017
M05249,40,10,2017
M05251,40,10,2017
M05252,40,10,2017
M05259,40,10,2017
M05261,40,10,2017
M05262,40,10,2017
M05269,40,10,2017
M05271,40,10,2017
M05272,40,10,2017
M05279,40,10,2017
M0529,40,10,2017
M0530,40,10,2017
M05311,40,10,2017
M05312,40,10,2017
M05319,40,10,2017
M05321,40,10,2017
M05322,40,10,2017
M05329,40,10,2017
M05331,40,10,2017
M05332,40,10,2017
M05339,40,10,2017
M05341,40,10,2017
M05342,40,10,2017
M05349,40,10,2017
M05351,40,10,2017
M05352,40,10,2017
M05359,40,10,2017
M05361,40,10,2017
M05362,40,10,2017
M05369,40,10,2017
M05371,40,10,2017
M05372,40,10,2017
M05379,40,10,2017
M0539,40,10,2017
M0540,40,10,2017
M05411,40,10,2017
M05412,40,10,2017
M05419,40,10,2017
M05421,40,10,2017
M05422,40,10,2017
M05429,40,10,2017
M05431,40,10,2017
M05432,40,10,2017
M05439,40,10,2017
M05441,40,10,2017
M05442,40,10,2017
M05449,40,10,2017
M05451,40,10,2017
M05452,40,10,2017
M05459,40,10,2017
M05461,40,10,2017
M05462,40,10,2017
M05469,40,10,2017
M05471,40,10,2017
M05472,40,10,2017
M05479,40,10,2017
M0549,40,10,2017
M0550,40,10,2017
M0550,75,10,2017
M05511,40,10,2017
M05511,75,10,2017
M05512,40,10,2017
M05512,75,10,2017
M05519,40,10,2017
M05519,75,10,2017
M05521,40,10,2017
M05521,75,10,2017
M05522,40,10,2017
M05522,75,10,2017
M05529,40,10,2017
M05529,75,10,2017
M05531,40,10,2017
M05531,75,10,2017
M05532,40,10,2017
M05532,75,10,2017
M05539,40,10,2017
M05539,75,10,2017
M05541,40,10,2017
M05541,75,10,2017
M05542,40,10,2017
M05542,75,10,2017
M05549,40,10,2017
M05549,75,10,2017
M05551,40,10,2017
M05551,75,10,2017
M05552,40,10,2017
M05552,75,10,2017
M05559,40,10,2017
M05559,75,10,2017
M05561,40,10,2017
M05561,75,10,2017
M05562,40,10,2017
M05562,75,10,2017
M05569,40,10,2017
M05569,75,10,2017
M05571,40,10,2017
M05571,75,10,2017
M05572,40,10,2017
M05572,75,10,2017
M05579,40,10,2017
M05579,75,10,2017
M0559,40,10,2017
M0559,75,10,2017
M0560,40,10,2017
M05611,40,10,2017
M05612,40,10,2017
M05619,40,10,2017
M05621,40,10,2017
M05622,40,10,2017
M05629,40,10,2017
M05631,40,10,2017
M05632,40,10,2017
M05639,40,10,2017
M05641,40,10,2017
M05642,40,10,2017
M05649,40,10,2017
M05651,40,10,2017
M05652,40,10,2017
M05659,40,10,2017
M05661,40,10,2017
M05662,40,10,2017
M05669,40,10,2017
M05671,40,10,2017
M05672,40,10,2017
M05679,40,10,2017
M0569,40,10,2017
M0570,40,10,2017
M05711,40,10,2017
M05712,40,10,2017
M05719,40,10,2017
M05721,40,10,2017
M05722,40,10,2017
M05729,40,10,2017
M05731,40,10,2017
M05732,40,10,2017
M05739,40,10,2017
M05741,40,10,2017
M05742,40,10,2017
M05749,40,10,2017
M05751,40,10,2017
M05752,40,10,2017
M05759,40,10,2017
M05761,40,10,2017
M05762,40,10,2017
M05769,40,10,2017
M05771,40,10,2017
M05772,40,10,2017
M05779,40,10,2017
M0579,40,10,2017
M0580,40,10,2017
M05811,40,10,2017
M05812,40,10,2017
M05819,40,10,2017
M05821,40,10,2017
M05822,40,10,2017
M05829,40,10,2017
M05831,40,10,2017
M05832,40,10,2017
M05839,40,10,2017
M05841,40,10,2017
M05842,40,10,2017
M05849,40,10,2017
M05851,40,10,2017
M05852,40,10,2017
M05859,40,10,2017
M05861,40,10,2017
M05862,40,10,2017
M05869,40,10,2017
M05871,40,10,2017
M05872,40,10,2017
M05879,40,10,2017
M0589,40,10,2017
M059,40,10,2017
M0600,40,10,2017
M06011,40,10,2017
M06012,40,10,2017
M06019,40,10,2017
M06021,40,10,2017
M06022,40,10,2017
M06029,40,10,2017
M06031,40,10,2017
M06032,40,10,2017
M06039,40,10,2017
M06041,40,10,2017
M06042,40,10,2017
M06049,40,10,2017
M06051,40,10,2017
M06052,40,10,2017
M06059,40,10,2017
M06061,40,10,2017
M06062,40,10,2017
M06069,40,10,2017
M06071,40,10,2017
M06072,40,10,2017
M06079,40,10,2017
M0608,40,10,2017
M0609,40,10,2017
M061,40,10,2017
M0620,40,10,2017
M06211,40,10,2017
M06212,40,10,2017
M06219,40,10,2017
M06221,40,10,2017
M06222,40,10,2017
M06229,40,10,2017
M06231,40,10,2017
M06232,40,10,2017
M06239,40,10,2017
M06241,40,10,2017
M06242,40,10,2017
M06249,40,10,2017
M06251,40,10,2017
M06252,40,10,2017
M06259,40,10,2017
M06261,40,10,2017
M06262,40,10,2017
M06269,40,10,2017
M06271,40,10,2017
M06272,40,10,2017
M06279,40,10,2017
M0628,40,10,2017
M0629,40,10,2017
M0630,40,10,2017
M06311,40,10,2017
M06312,40,10,2017
M06319,40,10,2017
M06321,40,10,2017
M06322,40,10,2017
M06329,40,10,2017
M06331,40,10,2017
M06332,40,10,2017
M06339,40,10,2017
M06341,40,10,2017
M06342,40,10,2017
M06349,40,10,2017
M06351,40,10,2017
M06352,40,10,2017
M06359,40,10,2017
M06361,40,10,2017
M06362,40,10,2017
M06369,40,10,2017
M06371,40,10,2017
M06372,40,10,2017
M06379,40,10,2017
M0638,40,10,2017
M0639,40,10,2017
M064,40,10,2017
M0680,40,10,2017
M06811,40,10,2017
M06812,40,10,2017
M06819,40,10,2017
M06821,40,10,2017
M06822,40,10,2017
M06829,40,10,2017
M06831,40,10,2017
M06832,40,10,2017
M06839,40,10,2017
M06841,40,10,2017
M06842,40,10,2017
M06849,40,10,2017
M06851,40,10,2017
M06852,40,10,2017
M06859,40,10,2017
M06861,40,10,2017
M06862,40,10,2017
M06869,40,10,2017
M06871,40,10,2017
M06872,40,10,2017
M06879,40,10,2017
M0688,40,10,2017
M0689,40,10,2017
M069,40,10,2017
M0800,40,10,2017
M08011,40,10,2017
M08012,40,10,2017
M08019,40,10,2017
M08021,40,10,2017
M08022,40,10,2017
M08029,40,10,2017
M08031,40,10,2017
M08032,40,10,2017
M08039,40,10,2017
M08041,40,10,2017
M08042,40,10,2017
M08049,40,10,2017
M08051,40,10,2017
M08052,40,10,2017
M08059,40,10,2017
M08061,40,10,2017
M08062,40,10,2017
M08069,40,10,2017
M08071,40,10,2017
M08072,40,10,2017
M08079,40,10,2017
M0808,40,10,2017
M0809,40,10,2017
M081,40,10,2017
M0820,40,10,2017
M08211,40,10,2017
M08212,40,10,2017
M08219,40,10,2017
M08221,40,10,2017
M08222,40,10,2017
M08229,40,10,2017
M08231,40,10,2017
M08232,40,10,2017
M08239,40,10,2017
M08241,40,10,2017
M08242,40,10,2017
M08249,40,10,2017
M08251,40,10,2017
M08252,40,10,2017
M08259,40,10,2017
M08261,40,10,2017
M08262,40,10,2017
M08269,40,10,2017
M08271,40,10,2017
M08272,40,10,2017
M08279,40,10,2017
M0828,40,10,2017
M0829,40,10,2017
M083,40,10,2017
M0840,40,10,2017
M08411,40,10,2017
M08412,40,10,2017
M08419,40,10,2017
M08421,40,10,2017
M08422,40,10,2017
M08429,40,10,2017
M08431,40,10,2017
M08432,40,10,2017
M08439,40,10,2017
M08441,40,10,2017
M08442,40,10,2017
M08449,40,10,2017
M08451,40,10,2017
M08452,40,10,2017
M08459,40,10,2017
M08461,40,10,2017
M08462,40,10,2017
M08469,40,10,2017
M08471,40,10,2017
M08472,40,10,2017
M08479,40,10,2017
M0848,40,10,2017
M0880,40,10,2017
M08811,40,10,2017
M08812,40,10,2017
M08819,40,10,2017
M08821,40,10,2017
M08822,40,10,2017
M08829,40,10,2017
M08831,40,10,2017
M08832,40,10,2017
M08839,40,10,2017
M08841,40,10,2017
M08842,40,10,2017
M08849,40,10,2017
M08851,40,10,2017
M08852,40,10,2017
M08859,40,10,2017
M08861,40,10,2017
M08862,40,10,2017
M08869,40,10,2017
M08871,40,10,2017
M08872,40,10,2017
M08879,40,10,2017
M0888,40,10,2017
M0889,40,10,2017
M0890,40,10,2017
M08911,40,10,2017
M08912,40,10,2017
M08919,40,10,2017
M08921,40,10,2017
M08922,40,10,2017
M08929,40,10,2017
M08931,40,10,2017
M08932,40,10,2017
M08939,40,10,2017
M08941,40,10,2017
M08942,40,10,2017
M08949,40,10,2017
M08951,40,10,2017
M08952,40,10,2017
M08959,40,10,2017
M08961,40,10,2017
M08962,40,10,2017
M08969,40,10,2017
M08971,40,10,2017
M08972,40,10,2017
M08979,40,10,2017
M0898,40,10,2017
M0899,40,10,2017
M1200,40,10,2017
M12011,40,10,2017
M12012,40,10,2017
M12019,40,10,2017
M12021,40,10,2017
M12022,40,10,2017
M12029,40,10,2017
M12031,40,10,2017
M12032,40,10,2017
M12039,40,10,2017
M12041,40,10,2017
M12042,40,10,2017
M12049,40,10,2017
M12051,40,10,2017
M12052,40,10,2017
M12059,40,10,2017
M12061,40,10,2017
M12062,40,10,2017
M12069,40,10,2017
M12071,40,10,2017
M12072,40,10,2017
M12079,40,10,2017
M1208,40,10,2017
M1209,40,10,2017
M300,40,10,2017
M301,40,10,2017
M302,40,10,2017
M303,40,10,2017
M308,40,10,2017
M310,40,10,2017
M311,40,10,2017
M312,40,10,2017
M3130,40,10,2017
M3131,40,10,2017
M314,40,10,2017
M315,40,10,2017
M316,40,10,2017
M317,40,10,2017
M318,108,10,2017
M319,108,10,2017
M320,40,10,2017
M3210,40,10,2017
M3211,40,10,2017
M3212,40,10,2017
M3213,40,10,2017
M3213,112,10,2017
M3214,40,10,2017
M3215,40,10,2017
M3219,40,10,2017
M328,40,10,2017
M329,40,10,2017
M3300,40,10,2017
M3301,40,10,2017
M3301,112,10,2017
M3302,40,10,2017
M3309,40,10,2017
M3310,40,10,2017
M3311,40,10,2017
M3311,112,10,2017
M3312,40,10,2017
